species_key	display_name	phylum	n_lcr	n_nterm	n_cterm	pct_nterm	pct_cterm	nterm_or	nterm_p	nterm_sig	cterm_or	cterm_p	cterm_sig	asymmetry_ratio	log_odds_asymmetry	low_conf_asymmetry
sorghum_bicolor	Sorghum bicolor	Viridiplantae	3041	582	154	19.14	5.06	4.497	0.0	True	1.014	0.477793	False	3.779	1.3271	False
sphaeroforma_arctica	Sphaeroforma arctica	Protist	394	28	24	7.11	6.09	1.506	0.116005	False	1.277	0.268266	False	1.167	0.1512	False
sphagnum_fallax	Sphagnum fallax	Viridiplantae	2949	542	138	18.38	4.68	4.291	0.0	True	0.935	0.729082	False	3.928	1.3653	False
sphenostylis_stenocarpa	Sphenostylis stenocarpa	Viridiplantae	1303	184	78	14.12	5.99	3.129	0.0	True	1.212	0.152087	False	2.359	0.8546	False
spironucleus_salmonicida	Spironucleus salmonicida	Metamonada	84	6	17	7.14	20.24	1.519	0.380683	False	5.011	0.002272	True	0.353	-0.9904	False
spodoptera_frugiperda_gca023101765v3rs	Spodoptera frugiperda	Insecta	650	62	84	9.54	12.92	2.033	0.000907	True	2.862	0.0	True	0.738	-0.3016	False
staphylococcus_aureus	Staphylococcus aureus	Bacteria	21	2	4	9.52	19.05	2.0	0.518762	False	4.471	0.186882	False	0.5	-0.5878	True
stegodyphus_dumicola_gca010614865v2rs	Stegodyphus dumicola	Chelicerata	528	27	59	5.11	11.17	1.038	0.502837	False	2.424	0.000132	True	0.458	-0.7718	False
stegodyphus_mimosarum	Stegodyphus mimosarum	Chelicerata	598	34	80	5.69	13.38	1.181	0.30486	False	3.025	0.0	True	0.425	-0.8473	False
steinernema_hermaphroditum_gca030435675v2gb	Steinernema hermaphroditum	Nematoda	679	106	57	15.61	8.39	3.616	0.0	True	1.791	0.005989	True	1.86	0.6164	False
stenotrophomonas_maltophilia_k279a_gca_000072485	Stenotrophomonas maltophilia K279a	Bacteria	61	9	5	14.75	8.2	3.288	0.066636	False	1.696	0.367859	False	1.8	0.5465	True
stentor_coeruleus_gca_001970955	Stentor coeruleus	Ciliophora	422	63	99	14.93	23.46	3.343	1e-06	True	5.838	0.0	True	0.636	-0.4491	False
stomoxys_calcitrans_gca963082655v1rs	Stomoxys calcitrans	Insecta	1665	129	161	7.75	9.67	1.6	0.000688	True	2.039	0.0	True	0.801	-0.2208	False
streptococcus_pneumoniae	Streptococcus pneumoniae	Bacteria	9	1	3	11.11	33.33	inf	0.529412	False	inf	0.123529	False	0.333	-0.8473	True
streptomyces_avermitilis	Streptomyces avermitilis	Bacteria	109	21	17	19.27	15.6	4.916	0.000712	True	3.807	0.00632	True	1.235	0.2059	False
streptomyces_coelicolor	Streptomyces coelicolor	Bacteria	125	32	13	25.6	10.4	6.767	3e-06	True	2.283	0.077896	False	2.462	0.8786	False
streptomyces_griseus	Streptomyces griseus	Bacteria	89	22	6	24.72	6.74	6.896	0.000107	True	1.518	0.380469	False	3.667	1.2417	True
strigamia_maritima	Strigamia maritima	Myriapoda	699	41	57	5.87	8.15	1.217	0.240265	False	1.734	0.008486	True	0.719	-0.3261	False
strigomonas_culicis_gca_000442495	Strigomonas culicis	Euglenozoa	1143	75	175	6.56	15.31	1.337	0.064219	False	3.441	0.0	True	0.429	-0.8435	False
strongylocentrotus_purpuratus	Strongylocentrotus purpuratus	Echinodermata	1594	147	156	9.22	9.79	1.947	2e-06	True	2.079	0.0	True	0.942	-0.0592	False
strongyloides_ratti	Strongyloides ratti	Nematoda	336	33	32	9.82	9.52	2.171	0.008658	True	2.099	0.012215	True	1.031	0.0303	False
stylonychia_lemnae_gca_000751175	Stylonychia lemnae str. 130c	Ciliophora	479	44	58	9.19	12.11	2.001	0.005541	True	2.725	3.3e-05	True	0.759	-0.2735	False
stylophora_pistillata_gca002571385v2	Stylophora pistillata	Cnidaria	781	67	97	8.58	12.42	1.783	0.003248	True	2.694	0.0	True	0.691	-0.3677	False
sulfolobus_acidocaldarius	Sulfolobus acidocaldarius	Archaea	9	1	2	11.11	22.22	inf	0.529412	False	inf	0.264706	False	0.5	-0.5108	True
sycon_ciliatum	Sycon ciliatum	Porifera	2074	133	210	6.41	10.13	1.311	0.026084	True	2.155	0.0	True	0.633	-0.4554	False
symbiodinium_microadriaticum_gca_001939145	Symbiodinium microadriaticum str. CCMP2467	Protist	5078	418	362	8.23	7.13	1.71	0.0	True	1.464	3e-06	True	1.155	0.1437	False
symsagittifera_roscoffensis	Symsagittifera roscoffensis	Xenacoelomorpha	772	64	79	8.29	10.23	1.744	0.005157	True	2.199	5.4e-05	True	0.81	-0.2091	False
synechocystis_pcc6803	Synechocystis sp. PCC 6803	Bacteria	26	3	2	11.54	7.69	3.13	0.319928	False	2.0	0.515006	False	1.5	0.3365	True
taxus_chinensis	Taxus chinensis	Viridiplantae	831	133	52	16.0	6.26	3.667	0.0	True	1.285	0.144258	False	2.558	0.9333	False
teleopsis_dalmanni	Teleopsis dalmanni	Insecta	1595	174	116	10.91	7.27	2.348	0.0	True	1.504	0.00388	True	1.5	0.404	False
tenebrio_molitor_gca907166875v3gb	Tenebrio molitor	Insecta	545	54	48	9.91	8.81	2.106	0.00128	True	1.849	0.008282	True	1.125	0.1166	False
tetrahymena_thermophila	Tetrahymena thermophila	Ciliophora	665	64	67	9.62	10.08	2.036	0.000742	True	2.142	0.000279	True	0.955	-0.0455	False
tetranychus_urticae	Tetranychus urticae	Chelicerata	869	50	71	5.75	8.17	1.171	0.263205	False	1.707	0.0044	True	0.704	-0.3477	False
thalassiosira_oceanica_gca_000296195	Thalassiosira oceanica str. CCMP1005	Bacillariophyta	1454	164	157	11.28	10.8	2.438	0.0	True	2.322	0.0	True	1.045	0.0435	False
thalassiosira_pseudonana	Thalassiosira pseudonana	Bacillariophyta	925	107	57	11.57	6.16	2.497	0.0	True	1.253	0.156648	False	1.877	0.6257	False
thecamonas_trahens_atcc_50062_gca_000142905	Thecamonas trahens ATCC 50062	Protist	1066	106	134	9.94	12.57	2.108	8e-06	True	2.745	0.0	True	0.791	-0.2334	False
theileria_equi_strain_wa_gca_000342415	Theileria equi strain WA	Apicomplexa	93	10	13	10.75	13.98	2.651	0.084579	False	3.575	0.020659	True	0.769	-0.2513	False
theileria_orientalis_strain_shintoku_gca_000740895	Theileria orientalis strain Shintoku	Apicomplexa	80	6	7	7.5	8.75	1.541	0.372931	False	1.822	0.26704	False	0.857	-0.1431	True
theileria_parva_gca_000165365	Theileria parva str. Muguga	Apicomplexa	61	6	4	9.84	6.56	2.073	0.253726	False	1.333	0.509273	False	1.5	0.3677	True
thelohanellus_kitauei	Thelohanellus kitauei	Cnidaria	113	4	11	3.54	9.73	0.785	0.754973	False	2.308	0.099924	False	0.364	-0.9383	False
theobroma_cacao	Theobroma cacao Matina 1-6	Viridiplantae	1383	238	81	17.21	5.86	3.955	0.0	True	1.184	0.17907	False	2.938	1.0738	False
thermanaerovibrio_acidaminovorans_dsm_6589_gca_000024905	Thermanaerovibrio acidaminovorans DSM 6589	Bacteria	14	5	1	35.71	7.14	inf	0.024799	True	inf	0.518519	False	5.0	1.2993	True
thermococcus_kodakarensis	Thermococcus kodakarensis	Archaea	15	2	1	13.33	6.67	inf	0.258621	False	inf	0.517241	False	2.0	0.5108	True
thermodesulfovibrio_yellowstonii_dsm_11347_gca_000020985	Thermodesulfovibrio yellowstonii DSM 11347	Bacteria	11	5	0	45.45	0.0	inf	0.022704	True		1.0	False		2.3979	True
thermofilum_pendens_hrk_5_gca_000015225	Thermofilum pendens Hrk 5	Archaea	15	3	5	20.0	33.33	inf	0.124521	False	inf	0.025287	True	0.6	-0.452	True
thermoplasma_acidophilum	Thermoplasma acidophilum	Archaea	8	0	2	0.0	25.0		1.0	False	inf	0.266667	False	0.0	-1.6094	True
thermosynechococcus_elongatus_bp_1_gca_000011345	Thermosynechococcus elongatus BP-1	Bacteria	31	5	6	16.13	19.35	5.577	0.105062	False	6.96	0.056657	False	0.833	-0.1671	True
thermotoga_maritima	Thermotoga maritima	Bacteria	12	1	2	8.33	16.67	inf	0.521739	False	inf	0.26087	False	0.5	-0.5108	True
thermus_thermophilus	Thermus thermophilus HB8	Bacteria	20	4	3	20.0	15.0	4.75	0.170825	False	3.353	0.302495	False	1.333	0.2513	True
thraustotheca_clavata_gca_002081575	Thraustotheca clavata str. ATCC 34112	Oomycota	324	29	43	8.95	13.27	1.886	0.032075	True	2.936	0.000165	True	0.674	-0.3884	False
thrips_palmi_gca012932325v1rs	Thrips palmi	Insecta	942	101	87	10.72	9.24	2.284	2e-06	True	1.935	0.000223	True	1.161	0.1484	False
tieghemostelium_lacteum_gca_001606155	Tieghemostelium lacteum str. TK	Amoebozoa	1890	187	150	9.89	7.94	2.097	0.0	True	1.646	0.000131	True	1.247	0.2198	False
tigriopus_californicus_gca007210705	Tigriopus californicus	Crustacea	1136	126	85	11.09	7.48	2.404	0.0	True	1.558	0.00743	True	1.482	0.3917	False
topomyia_yanbarensis_gca030247195v1rs	Topomyia yanbarensis	Insecta	1336	111	126	8.31	9.43	1.742	0.000299	True	2.002	4e-06	True	0.881	-0.1262	False
toxoplasma_gondii_veg_gca_000150015	Toxoplasma gondii VEG	Apicomplexa	614	58	32	9.45	5.21	2.027	0.001352	True	1.068	0.450829	False	1.812	0.5878	False
toxorhynchites_rutilus_gca029784135v1rs	Toxorhynchites rutilus septentrionalis	Insecta	1287	118	126	9.17	9.79	1.927	2.1e-05	True	2.072	2e-06	True	0.937	-0.0653	False
treponema_pallidum	Treponema pallidum	Bacteria	9	2	0	22.22	0.0	inf	0.264706	False		1.0	False		1.6094	True
trialeurodes_vaporariorum_gca011764245	Trialeurodes vaporariorum	Insecta	567	42	63	7.41	11.11	1.537	0.054892	False	2.402	9e-05	True	0.667	-0.4015	False
tribolium_castaneum_gca031307605v1rs	Tribolium castaneum	Insecta	470	44	51	9.36	10.85	2.003	0.005515	True	2.36	0.000496	True	0.863	-0.1461	False
tribolium_madens_gca015345945v1rs	Tribolium madens	Insecta	454	52	50	11.45	11.01	2.534	0.000194	True	2.425	0.000417	True	1.04	0.0388	False
trichinella_spiralis	Trichinella spiralis	Nematoda	973	46	91	4.73	9.35	0.955	0.626302	False	1.986	0.000101	True	0.505	-0.6769	False
trichogramma_pretiosum_gca000599845v3	Trichogramma pretiosum	Insecta	1765	231	131	13.09	7.42	2.868	0.0	True	1.527	0.001675	True	1.763	0.5656	False
trichoplax_adhaerens	Trichoplax adhaerens	Placozoa	234	18	26	7.69	11.11	1.682	0.127285	False	2.523	0.008022	True	0.692	-0.3594	False
trichoplax_sp_h2	Trichoplax sp. H2	Placozoa	345	36	37	10.43	10.72	2.241	0.004902	True	2.311	0.003412	True	0.973	-0.027	False
trichuris_muris	Trichuris muris	Nematoda	443	34	36	7.67	8.13	1.587	0.065189	False	1.689	0.039063	True	0.944	-0.0564	False
trifolium_pratense	Trifolium pratense	Viridiplantae	7423	691	546	9.31	7.36	1.951	0.0	True	1.509	0.0	True	1.266	0.2353	False
triticum_aestivum_stanley	Triticum aestivum Stanley	Viridiplantae	8515	1991	527	23.38	6.19	5.808	0.0	True	1.256	0.000376	True	3.778	1.3285	False
triticum_dicoccoides	Triticum dicoccoides	Viridiplantae	4284	959	236	22.39	5.51	5.484	0.0	True	1.109	0.155177	False	4.064	1.4005	False
triticum_spelta	Triticum spelta	Viridiplantae	7190	1728	449	24.03	6.24	6.019	0.0	True	1.267	0.000633	True	3.849	1.3469	False
triticum_timopheevii	Triticum timopheevii	Viridiplantae	8270	1686	565	20.39	6.83	4.871	0.0	True	1.395	0.0	True	2.984	1.0927	False
triticum_turgidum	Triticum turgidum	Viridiplantae	2212	505	131	22.83	5.92	5.651	0.0	True	1.202	0.093149	False	3.855	1.3465	False
triticum_urartu	Triticum urartu	Viridiplantae	2047	469	153	22.91	7.47	5.665	0.0	True	1.54	0.000601	True	3.065	1.118	False
tritrichomonas_foetus_gca_001839685	Tritrichomonas foetus str. K	Metamonada	1062	52	136	4.9	12.81	0.979	0.58122	False	2.793	0.0	True	0.382	-0.9555	False
trypanosoma_brucei	Trypanosoma brucei	Euglenozoa	420	47	34	11.19	8.1	2.394	0.000703	True	1.674	0.046692	True	1.382	0.3198	False
trypanosoma_conorhini_gca_003719485	Trypanosoma conorhini	Euglenozoa	1379	119	174	8.63	12.62	1.819	7.2e-05	True	2.782	0.0	True	0.684	-0.3786	False
trypanosoma_cruzi_marinkellei_gca_000300495	Trypanosoma cruzi marinkellei	Euglenozoa	1361	210	175	15.43	12.86	3.467	0.0	True	2.804	0.0	True	1.2	0.1818	False
trypanosoma_equiperdum_gca_001457755	Trypanosoma equiperdum	Euglenozoa	304	34	30	11.18	9.87	2.418	0.003519	True	2.102	0.01498	True	1.133	0.1232	False
trypanosoma_rangeli_sc58_gca_000492115	Trypanosoma rangeli SC58	Euglenozoa	557	54	48	9.69	8.62	2.103	0.00129	True	1.848	0.008321	True	1.125	0.1166	False
trypanosoma_theileri_gca_002087225	Trypanosoma theileri	Euglenozoa	4114	260	210	6.32	5.1	1.286	0.004972	True	1.025	0.421162	False	1.238	0.2131	False
tubulanus_polymorphus	Tubulanus polymorphus	Nemertea	1050	112	103	10.67	9.81	2.289	1e-06	True	2.085	1.3e-05	True	1.087	0.0834	False
uloborus_diversus_gca026930045v1rs	Uloborus diversus	Chelicerata	553	49	60	8.86	10.85	1.89	0.006195	True	2.366	0.000158	True	0.817	-0.2007	False
uranotaenia_lowii_gca029784155v1rs	Uranotaenia lowii	Insecta	1574	147	134	9.34	8.51	1.974	1e-06	True	1.784	4.3e-05	True	1.097	0.0923	False
ureaplasma_parvum_serovar_3_str_atcc_700970_gca_000006625	Ureaplasma parvum serovar 3 str. ATCC 700970	Bacteria	5	0	0	0.0	0.0		1.0	False		1.0	False		0.0	True
ustilago_maydis	Mycosarcoma maydis	Fungi	505	42	50	8.32	9.9	1.738	0.021612	True	2.105	0.001912	True	0.84	-0.1725	False
varroa_destructor_gca002443255	Varroa destructor	Chelicerata	923	69	95	7.48	10.29	1.539	0.017115	True	2.185	1.1e-05	True	0.726	-0.3178	False
varroa_jacobsoni_gca002532875v1rs	Varroa jacobsoni	Chelicerata	913	71	91	7.78	9.97	1.625	0.0082	True	2.133	2.7e-05	True	0.78	-0.2466	False
venturia_canescens_gca019457755v1rs	Venturia canescens	Insecta	1130	97	79	8.58	6.99	1.799	0.000389	True	1.44	0.025563	True	1.228	0.2041	False
vespa_mandarinia_gca014083535v2rs	Vespa mandarinia	Insecta	1462	125	78	8.55	5.34	1.778	8.3e-05	True	1.072	0.370779	False	1.603	0.4692	False
vibrio_cholerae_o1_biovar_el_tor_str_n16961_gca_000006745	Vibrio cholerae O1 biovar El Tor str. N16961	Bacteria	22	2	2	9.09	9.09	2.0	0.517867	False	2.0	0.517867	False	1.0	0.0	True
vicia_faba	Vicia faba	Viridiplantae	1541	270	74	17.52	4.8	4.036	0.0	True	0.958	0.632222	False	3.649	1.2895	False
vigna_angularis	Vigna angularis	Viridiplantae	1626	221	122	13.59	7.5	2.998	0.0	True	1.546	0.001849	True	1.811	0.5923	False
vigna_radiata	Vigna radiata	Viridiplantae	679	126	57	18.56	8.39	4.453	0.0	True	1.791	0.005989	True	2.211	0.7885	False
vigna_unguiculata_gca004118075v2rs	Vigna unguiculata IT97K-499-35	Viridiplantae	1553	252	103	16.23	6.63	3.71	0.0	True	1.361	0.027584	True	2.447	0.8918	False
vitis_vinifera	Vitis vinifera	Viridiplantae	1417	250	131	17.64	9.24	4.119	0.0	True	1.959	5e-06	True	1.908	0.6445	False
volvox_carteri	Volvox carteri f. nagariensis	Chlorophyta	3231	115	224	3.56	6.93	0.704	0.998135	False	1.42	0.000554	True	0.513	-0.6646	False
wolbachia_endosymbiont_of_drosophila_melanogaster_gca_000008025	Wolbachia endosymbiont of Drosophila melanogaster	Bacteria	4	0	0	0.0	0.0		1.0	False		1.0	False		0.0	True
wyeomyia_smithii_gca029784165v1rs	Wyeomyia smithii	Insecta	1268	88	119	6.94	9.38	1.425	0.022109	True	1.979	1e-05	True	0.739	-0.3003	False
xanthomonas_campestris_pv_campestris_str_atcc_33913_gca_000007145	Xanthomonas campestris pv. campestris str. ATCC 33913	Bacteria	59	11	13	18.64	22.03	6.417	0.008588	True	7.913	0.002376	True	0.846	-0.1603	False
yersinia_pestis_biovar_microtus_str_91001_gca_000007885	Yersinia pestis biovar Microtus str. 91001	Bacteria	22	7	3	31.82	13.64	9.333	0.026903	True	3.158	0.321327	False	2.333	0.7621	True
zea_mays	Zea mays	Viridiplantae	2812	493	193	17.53	6.86	4.056	0.0	True	1.406	0.001643	True	2.554	0.9362	False
zerene_cesonia_gca012273895v2rs	Zerene cesonia	Insecta	522	40	52	7.66	9.96	1.58	0.049626	True	2.106	0.001561	True	0.769	-0.2595	False
zeugodacus_cucurbitae_gca028554725v2rs	Zeugodacus cucurbitae	Insecta	1422	132	98	9.28	6.89	1.946	6e-06	True	1.407	0.019677	True	1.347	0.2965	False
zootermopsis_nevadensis	Zootermopsis nevadensis	Insecta	805	62	115	7.7	14.29	1.594	0.015869	True	3.183	0.0	True	0.539	-0.6141	False
zymoseptoria_tritici	Zymoseptoria tritici	Fungi	332	32	44	9.64	13.25	2.1	0.012187	True	3.008	0.000108	True	0.727	-0.3142	False
